,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Bsmt Qual,Bsmt Exposure,BsmtFin SF 1,Total Bsmt SF,Heating QC,1st Flr SF,Gr Liv Area,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Area,Land Contour_HLS,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_StoneBr,Roof Style_Hip,Exterior 1st_BrkFace,Sale Type_New,bath_agg,Id,SalePrice
176,7861,6,2002,2003,0.0,2,3,1,457.0,783.0,4,807,1509,3,7,1,3,393.0,0,0,0,0,0,0,0,4.0,2432,183200.0
177,11616,5,1962,1962,116.0,1,2,1,170.0,1092.0,2,1092,1092,2,7,1,-1,288.0,0,0,0,0,0,0,0,2.0,777,139000.0
178,10542,7,1993,1994,651.0,2,3,3,1173.0,1311.0,4,1325,2418,3,7,1,2,983.0,0,1,0,0,1,0,0,4.0,1107,341000.0
179,1680,6,1971,1971,504.0,1,2,1,156.0,483.0,2,483,987,2,7,0,0,264.0,0,0,0,0,0,0,0,2.0,30,96000.0
180,8546,4,2003,2004,0.0,1,3,1,0.0,1121.0,4,1121,1121,2,7,0,0,440.0,0,0,0,0,0,0,0,2.0,282,140000.0
181,7407,6,1957,1996,0.0,1,2,1,600.0,912.0,2,1236,1236,2,7,0,0,923.0,0,0,0,0,0,0,0,2.0,188,149700.0
182,10140,5,1975,1975,0.0,1,3,1,788.0,1056.0,4,1074,1074,2,7,0,0,495.0,0,0,0,0,0,0,0,3.0,2356,153500.0
183,14584,1,1952,1952,0.0,0,0,1,0.0,0.0,-1,733,733,1,-1,0,0,487.0,0,0,0,0,0,0,0,1.0,1554,13100.0
184,8158,7,2003,2003,252.0,2,3,1,550.0,884.0,4,884,1768,3,7,0,0,543.0,0,0,0,0,0,0,0,4.0,1464,224900.0
185,7500,7,2005,2005,0.0,2,3,1,0.0,1257.0,4,1266,1266,3,7,1,2,453.0,0,0,0,0,0,0,0,2.0,2469,176000.0
186,10678,8,1992,2000,337.0,2,3,1,700.0,1683.0,4,2129,2872,3,7,1,2,541.0,0,1,0,0,1,0,0,3.0,1834,285000.0
187,15256,8,2007,2007,84.0,2,3,3,929.0,1485.0,4,1464,1464,3,7,0,0,754.0,0,0,0,0,0,0,0,3.0,1779,282922.0
188,14200,7,1966,1966,309.0,1,2,1,445.0,924.0,4,1216,2157,3,7,2,3,487.0,0,0,0,0,0,0,0,3.0,2569,226000.0
189,12438,8,2006,2006,466.0,3,4,1,0.0,1234.0,4,1264,2576,4,7,1,3,666.0,0,0,0,1,1,0,1,3.0,2334,361919.0
190,16023,9,2005,2006,600.0,2,4,3,1218.0,1398.0,4,1414,2798,4,7,1,3,670.0,1,0,0,1,1,0,1,5.0,2330,457347.0
191,20064,8,1976,1976,0.0,2,3,3,51.0,966.0,4,1743,1743,3,7,2,1,529.0,0,0,0,0,0,0,0,3.0,2119,279000.0
192,9819,6,1977,1977,0.0,1,2,3,1567.0,1567.0,2,1567,1567,3,7,2,2,714.0,0,0,0,0,0,0,0,3.0,988,196000.0
193,10400,7,1976,1976,189.0,1,3,1,0.0,1090.0,2,1370,1370,2,7,1,2,479.0,0,0,0,0,0,0,0,2.0,382,152000.0
194,11643,5,1969,1969,368.0,1,2,1,500.0,1248.0,2,1338,2634,2,7,0,0,968.0,0,0,0,0,0,0,0,6.0,670,200000.0
195,11645,8,2005,2006,198.0,2,4,3,1122.0,1570.0,4,1590,1590,4,7,0,0,754.0,0,0,0,0,1,0,1,4.0,2760,294900.0
196,7328,7,2008,2009,140.0,2,3,1,0.0,1450.0,4,1450,1450,3,7,0,0,788.0,0,0,0,0,0,0,1,2.0,543,224243.0
197,7822,6,1915,1950,0.0,1,1,1,0.0,832.0,2,846,1338,2,7,0,0,528.0,0,0,0,0,0,0,0,2.0,2835,92000.0
198,9018,7,2007,2007,0.0,2,3,2,0.0,728.0,4,728,1456,3,7,1,3,400.0,0,0,0,0,1,0,1,3.0,1735,179540.0
199,13472,10,2003,2003,922.0,3,4,3,56.0,2392.0,4,2392,2392,4,7,1,4,968.0,0,0,1,0,1,0,0,2.0,448,386250.0
200,1533,4,1970,1970,0.0,1,3,2,503.0,530.0,2,530,992,2,7,0,0,297.0,0,0,0,0,0,0,0,2.0,2287,106500.0
201,11003,10,2008,2008,160.0,3,4,2,765.0,1017.0,4,1026,2007,4,7,1,4,812.0,0,0,0,0,0,0,0,4.0,524,310000.0
202,10790,7,1998,1998,275.0,2,3,1,0.0,1066.0,4,1108,2385,3,7,1,2,600.0,0,1,0,0,0,0,0,3.0,1767,252000.0
203,7128,7,1941,1950,0.0,1,2,1,364.0,918.0,3,918,1646,2,7,2,3,240.0,0,0,0,0,0,0,0,2.0,2206,164000.0
204,7713,7,2007,2007,16.0,2,3,1,0.0,728.0,4,728,1456,3,7,0,0,400.0,0,0,0,0,0,0,1,3.0,1740,177594.0
205,6240,5,1936,1980,0.0,1,2,1,276.0,528.0,3,548,1040,2,7,0,0,624.0,0,0,0,0,0,0,0,1.0,199,123900.0
206,22420,6,1918,1950,0.0,1,3,1,1128.0,1370.0,2,1370,2624,2,7,1,3,864.0,0,0,0,0,1,0,0,4.0,2214,239000.0
207,15300,5,1965,1977,0.0,1,2,1,42.0,1068.0,2,1264,1264,2,7,1,2,528.0,0,0,0,0,1,0,0,2.0,323,169000.0
208,3196,7,2003,2004,18.0,2,3,3,0.0,1374.0,4,1557,1557,3,7,1,2,420.0,0,0,0,0,0,0,0,2.0,2421,234000.0
209,9360,6,1977,1977,0.0,1,3,2,841.0,957.0,2,1287,1287,2,7,2,1,541.0,0,0,0,0,0,0,0,3.0,952,173000.0
210,11241,6,1970,1970,180.0,1,2,1,578.0,1004.0,4,1004,1004,2,7,1,2,480.0,0,0,0,0,0,0,0,2.0,24,149000.0
211,9260,7,2007,2007,0.0,2,3,2,0.0,1162.0,4,1162,1162,3,7,0,0,483.0,0,0,0,0,0,0,0,2.0,1139,170000.0
212,7993,7,2008,2009,0.0,2,4,1,0.0,1436.0,4,1436,1436,3,7,0,0,529.0,0,0,0,0,0,0,1,2.0,518,225000.0
213,9239,5,1963,2003,0.0,1,2,1,634.0,960.0,4,960,960,3,7,0,0,300.0,0,0,0,0,0,0,0,2.0,1390,144900.0
214,10044,5,1968,1968,0.0,1,3,3,1070.0,1196.0,2,1196,1196,2,7,0,0,336.0,0,0,0,0,0,0,0,2.0,277,144000.0
215,3182,8,2004,2005,16.0,2,3,1,24.0,1256.0,4,1269,1269,3,7,1,2,430.0,0,0,0,0,0,0,0,2.0,54,192000.0
216,7626,5,1952,2005,0.0,2,2,1,931.0,1031.0,3,1031,1031,3,7,0,0,230.0,0,0,0,0,1,0,0,2.0,649,145500.0
217,7008,4,1900,1998,0.0,1,1,1,0.0,448.0,4,448,720,1,7,0,0,280.0,0,0,0,0,0,0,0,1.0,2600,86900.0
218,12160,6,1953,1953,90.0,1,2,1,1024.0,1505.0,4,1505,1505,2,7,1,2,505.0,0,0,0,0,1,0,0,2.0,617,149500.0
219,6305,5,1938,1950,0.0,1,1,1,0.0,920.0,4,954,954,1,7,1,3,240.0,0,0,0,0,0,0,0,1.0,2209,119750.0
220,8846,6,2005,2006,0.0,1,3,1,0.0,750.0,4,750,1500,3,7,0,0,564.0,0,0,0,0,0,0,1,3.0,2814,173900.0
221,10659,5,1961,1961,0.0,1,2,1,915.0,1050.0,2,1050,1050,2,7,0,0,368.0,0,0,0,0,1,0,0,2.0,2542,136500.0
222,13108,8,1994,1994,0.0,2,3,1,0.0,2062.0,4,2079,2687,3,7,0,0,618.0,0,0,0,1,0,0,0,3.0,2323,270000.0
223,13500,6,1960,1975,0.0,1,3,3,429.0,1602.0,3,1252,1252,2,7,1,3,564.0,0,0,0,0,0,1,0,2.0,1393,235000.0
224,7750,7,1999,2000,0.0,1,3,1,0.0,384.0,4,774,1430,2,7,1,2,400.0,0,0,0,0,0,0,0,3.0,490,156000.0
225,12450,5,2003,2004,0.0,1,3,1,836.0,1114.0,4,1114,1114,3,7,0,0,576.0,0,0,0,0,0,0,0,3.0,542,153000.0
226,4500,6,1999,1999,425.0,1,4,1,883.0,1224.0,4,1224,1224,2,7,0,0,402.0,0,0,0,0,1,0,0,3.0,973,165000.0
227,11198,9,2005,2007,245.0,2,3,1,0.0,1122.0,4,1134,2504,4,7,1,3,656.0,0,0,0,1,1,0,0,3.0,1012,325000.0
228,6221,5,1941,1950,0.0,1,2,1,533.0,728.0,4,760,1355,2,7,0,0,528.0,0,0,0,0,0,0,0,2.0,2218,140000.0
229,13200,6,1963,1963,234.0,1,2,1,375.0,741.0,1,1497,2294,2,7,1,3,658.0,0,0,0,0,0,0,0,3.0,2033,202500.0
230,8769,9,2008,2008,766.0,3,4,1,1540.0,1702.0,4,1702,1702,4,7,1,3,1052.0,0,0,1,0,1,0,1,3.0,1071,367294.0
231,10200,6,1988,1989,219.0,2,3,2,783.0,1461.0,4,1509,1509,3,7,1,1,600.0,0,0,0,0,0,0,0,3.0,1583,175000.0
232,9550,7,1915,1970,0.0,1,2,1,216.0,756.0,3,961,1717,3,7,1,3,642.0,0,0,0,0,0,0,0,2.0,2858,140000.0
233,10331,7,1985,1985,0.0,1,3,1,215.0,1265.0,3,1240,1240,3,7,0,0,528.0,0,0,0,0,0,0,0,3.0,2265,174000.0
234,9587,7,2005,2005,182.0,2,3,3,655.0,856.0,4,1166,1166,3,7,0,0,400.0,0,0,0,0,0,0,0,3.0,1088,190000.0
235,9900,5,1910,2002,0.0,2,2,1,0.0,504.0,4,764,1464,2,7,0,0,0.0,0,0,0,0,0,0,0,2.0,698,129000.0
236,22002,6,1959,1991,136.0,1,2,2,1386.0,1592.0,3,1652,1652,3,7,1,3,510.0,0,0,0,0,0,0,0,3.0,1896,200000.0
237,13000,6,1968,1968,576.0,1,3,1,448.0,896.0,2,1182,2142,3,7,1,3,509.0,0,0,0,0,0,0,0,3.0,628,193500.0
238,8250,6,1964,1964,260.0,1,3,1,787.0,1092.0,4,1092,1092,2,7,0,0,504.0,0,0,0,0,1,0,0,2.0,1212,145000.0
239,8170,7,1929,1950,270.0,2,2,1,526.0,1022.0,4,1122,1671,2,7,1,3,451.0,0,0,0,0,0,0,0,2.0,2864,218000.0
240,12048,5,1952,2002,232.0,1,0,1,0.0,0.0,3,1488,1488,2,7,1,4,569.0,0,0,0,0,0,0,0,1.0,2740,135000.0
241,10858,5,1952,1952,150.0,1,2,2,40.0,1444.0,4,1624,1624,2,6,1,3,240.0,0,0,0,0,0,0,0,2.0,2560,146500.0
242,7577,6,2005,2006,256.0,2,3,2,20.0,1362.0,4,1362,1362,3,7,1,3,460.0,0,0,1,0,0,0,0,2.0,1716,194700.0
243,7500,7,2007,2008,210.0,2,3,1,902.0,1218.0,4,1218,1218,3,7,0,0,462.0,0,0,0,0,0,0,1,3.0,1130,230348.0
244,6120,6,1923,1950,0.0,1,1,1,960.0,1124.0,2,1068,1068,2,7,1,3,288.0,0,0,0,0,0,0,0,2.0,201,109500.0
245,23580,6,1979,1979,0.0,1,3,3,776.0,1625.0,2,1625,1625,1,7,1,2,576.0,0,0,0,0,0,0,0,3.0,2886,242500.0
246,5306,7,1987,1987,0.0,2,3,1,495.0,1064.0,3,1064,1767,3,7,1,2,504.0,0,0,0,1,0,0,0,3.0,2328,239000.0
247,8092,6,1954,2000,176.0,1,2,1,824.0,1050.0,4,1050,1050,3,7,0,0,286.0,0,0,0,0,1,0,0,2.0,2583,156000.0
248,8593,4,1957,1957,0.0,1,2,1,288.0,907.0,4,907,907,2,7,0,0,352.0,0,0,0,0,1,0,0,1.0,1206,109008.0
249,11067,2,1939,1950,0.0,1,0,1,0.0,0.0,4,640,845,2,2,0,0,256.0,0,0,0,0,0,0,0,1.0,2242,68104.0
250,11929,8,1995,1995,466.0,2,3,2,0.0,1242.0,4,1251,2501,3,7,1,2,751.0,0,1,0,0,0,0,0,3.0,1105,290000.0
251,9900,5,1966,1966,0.0,1,3,1,1059.0,1209.0,3,1209,1209,2,7,0,0,504.0,0,0,0,0,1,0,0,2.0,121,159000.0
252,4882,4,1937,1950,0.0,1,2,1,120.0,348.0,2,453,906,2,7,0,0,231.0,0,0,0,0,0,0,0,1.0,1223,87000.0
253,11423,8,2001,2002,479.0,2,3,2,1358.0,1581.0,4,1601,1601,3,7,1,2,670.0,0,0,0,0,0,0,0,3.0,265,272000.0
254,8772,7,2005,2006,0.0,2,3,2,996.0,1336.0,4,1336,1336,3,7,0,0,502.0,0,0,0,0,0,0,1,3.0,2813,198000.0
255,7628,4,1940,1985,0.0,1,2,1,0.0,801.0,3,1095,1656,2,4,0,0,440.0,0,0,0,0,0,0,0,2.0,1294,119164.0
256,8335,5,1954,1954,0.0,1,0,1,0.0,0.0,3,1124,1124,2,5,1,3,0.0,0,0,0,0,0,0,0,1.0,2745,93000.0
257,8220,7,2000,2001,647.0,2,3,2,544.0,982.0,4,1008,1892,2,7,1,2,431.0,0,0,0,0,0,0,0,3.0,1094,226750.0
258,10615,3,1900,1970,0.0,1,1,2,440.0,978.0,2,1014,1699,2,7,0,0,420.0,0,0,0,0,0,0,0,3.0,651,95000.0
259,6000,6,1948,1950,0.0,1,2,1,300.0,780.0,2,780,1416,2,7,0,0,312.0,0,0,0,0,0,0,0,2.0,198,139900.0
260,5350,3,1940,1966,0.0,1,2,1,0.0,728.0,4,1306,1306,1,4,0,0,0.0,0,0,0,0,0,0,0,1.0,131,76500.0
261,5400,4,1940,2005,0.0,2,2,1,0.0,672.0,3,672,672,2,7,0,0,308.0,0,0,0,0,0,0,0,1.0,1258,86900.0
262,17979,5,1968,1968,0.0,1,2,1,785.0,1113.0,4,1160,1160,3,7,0,0,257.0,0,0,0,0,0,0,0,2.0,1599,152500.0
263,9520,4,1953,1953,115.0,1,3,1,767.0,911.0,2,930,930,2,7,0,0,286.0,0,0,0,0,0,0,0,1.0,1508,99000.0
264,5330,4,1940,1950,0.0,0,2,1,280.0,420.0,3,708,708,1,7,0,0,0.0,1,0,0,0,1,0,0,1.0,615,82500.0
265,8012,6,1992,1992,0.0,2,3,1,430.0,1575.0,3,1575,1575,3,7,0,0,529.0,0,0,0,0,0,0,0,3.0,1815,179200.0
266,9000,5,1966,1966,0.0,1,2,1,773.0,1059.0,3,1059,1059,2,7,0,0,286.0,0,0,0,0,0,0,0,2.0,2712,142500.0
267,14299,4,1964,1964,0.0,1,2,1,513.0,1005.0,2,1005,1005,2,7,0,0,440.0,0,0,0,0,0,0,0,2.0,2051,115400.0
268,7050,7,2001,2001,0.0,2,3,1,738.0,1057.0,4,1057,1929,3,7,1,2,650.0,0,0,0,0,0,0,0,4.0,1863,226000.0
269,3180,7,2005,2005,0.0,2,3,1,0.0,600.0,4,520,1200,3,7,0,0,480.0,0,0,0,0,0,0,0,3.0,2510,144152.0
270,16451,8,2003,2003,221.0,2,4,3,0.0,1765.0,4,1804,2690,3,7,1,3,795.0,0,0,1,0,0,0,0,3.0,1069,370000.0
271,12887,5,1984,1984,0.0,1,3,2,207.0,833.0,2,833,833,3,7,0,0,495.0,0,0,0,0,0,0,0,2.0,336,149900.0
272,15578,6,2006,2006,0.0,2,3,1,0.0,728.0,3,728,1456,2,7,0,0,429.0,0,0,0,0,0,0,1,3.0,2417,172785.0
273,7200,5,1950,2002,0.0,1,2,1,398.0,864.0,3,864,864,3,7,0,0,720.0,0,0,0,0,0,0,0,2.0,1962,129000.0
274,17043,6,1979,1998,0.0,1,3,1,0.0,1362.0,2,1586,1586,2,7,1,2,435.0,0,0,0,0,0,0,0,2.0,372,181000.0
275,10000,5,1956,1956,272.0,1,2,2,678.0,1058.0,4,1370,1370,2,7,1,2,300.0,0,0,0,0,1,0,0,2.0,2578,148000.0
276,8050,6,2002,2002,0.0,1,3,2,475.0,914.0,4,914,914,3,7,0,0,0.0,0,0,0,0,0,0,0,2.0,2824,117250.0
277,3182,7,2005,2006,16.0,2,3,2,16.0,1373.0,4,1555,1555,3,7,1,2,430.0,0,0,0,0,0,0,0,2.0,471,192500.0
278,1950,6,1980,1980,0.0,1,3,1,81.0,716.0,2,716,1556,2,7,1,2,452.0,0,0,0,0,0,0,0,4.0,1544,151000.0
279,7700,5,1972,1972,0.0,1,2,1,138.0,882.0,2,882,882,2,7,0,0,461.0,0,0,0,0,0,0,0,2.0,2141,112500.0
280,8731,5,1920,1950,0.0,1,2,1,645.0,915.0,2,1167,1167,2,3,1,3,495.0,0,0,0,0,0,0,0,1.0,2008,144000.0
281,8232,9,2007,2008,714.0,3,4,1,1204.0,1800.0,4,1800,1800,4,7,1,3,944.0,0,0,1,0,1,0,1,3.0,1075,370967.0
282,2280,6,1975,1975,0.0,1,2,1,514.0,855.0,2,855,1456,3,7,1,2,440.0,0,0,0,0,0,0,0,3.0,34,149900.0
283,8935,7,2002,2002,95.0,2,3,1,0.0,831.0,4,831,1660,3,7,0,0,493.0,0,0,0,0,0,0,0,3.0,847,195000.0
284,9125,7,1992,1992,170.0,1,3,1,0.0,384.0,3,812,1482,3,7,1,2,392.0,0,0,0,0,0,0,0,3.0,1629,163900.0
285,11075,6,1984,1984,136.0,1,3,1,299.0,1190.0,4,1522,1522,2,7,1,2,552.0,0,0,0,0,1,0,0,2.0,2073,182000.0
286,13438,9,2008,2008,246.0,3,4,3,1758.0,2190.0,4,2036,2036,4,7,1,4,780.0,1,0,0,0,0,0,0,3.0,960,410000.0
287,11070,5,1991,1991,0.0,1,3,1,55.0,1582.0,2,1595,1595,2,7,0,0,672.0,0,0,0,0,0,0,0,3.0,955,152000.0
288,7800,7,2005,2005,172.0,2,3,1,0.0,891.0,4,891,1686,3,7,0,0,462.0,0,0,0,0,0,0,0,3.0,2476,184000.0
289,7060,7,1997,1998,200.0,1,3,3,1309.0,1344.0,4,1344,1344,2,7,0,0,784.0,0,0,0,0,0,0,0,4.0,1590,206300.0
290,11836,5,1970,1970,0.0,1,2,1,149.0,1652.0,2,1652,1652,2,7,0,0,928.0,0,0,0,0,0,0,0,2.0,2913,146500.0
291,8382,4,1956,1956,0.0,1,2,1,0.0,832.0,2,832,1337,2,7,0,0,263.0,0,0,0,0,0,0,0,1.0,149,108000.0
292,10192,7,1968,1992,143.0,1,2,1,0.0,570.0,3,1222,1920,3,7,1,2,487.0,0,0,0,0,0,0,0,3.0,2525,170000.0
293,4426,6,2004,2004,205.0,2,3,2,662.0,848.0,4,848,848,3,7,0,0,420.0,0,0,0,0,0,0,0,2.0,1470,145000.0
294,2280,7,1975,1975,0.0,1,3,1,435.0,1057.0,2,1055,1055,2,7,1,1,440.0,0,0,0,0,0,0,0,3.0,412,123000.0
295,2887,6,1996,1997,0.0,1,3,2,1003.0,1291.0,4,1291,1291,3,7,1,3,431.0,1,0,0,0,0,0,0,2.0,1399,173000.0
296,8520,6,1928,2003,0.0,1,2,1,0.0,624.0,3,720,720,2,7,0,0,484.0,0,0,0,0,0,0,0,1.0,183,105900.0
297,1596,4,1973,1973,0.0,1,3,3,462.0,462.0,2,526,988,2,7,0,0,297.0,0,0,0,0,0,0,0,2.0,974,91000.0
298,15600,5,1949,2005,0.0,1,2,1,312.0,1067.0,1,986,1523,1,2,1,2,295.0,0,0,0,0,0,0,0,3.0,930,158000.0
299,9313,7,2004,2004,0.0,2,3,1,0.0,864.0,4,864,1728,3,7,0,0,572.0,0,0,0,0,0,0,0,3.0,881,190000.0
300,11064,8,1995,1995,0.0,2,3,3,560.0,1230.0,4,1239,1239,3,7,1,1,477.0,0,0,0,0,1,1,0,3.0,1180,217500.0
301,9000,5,1958,1958,162.0,1,2,1,330.0,1151.0,3,1151,1955,2,7,0,0,356.0,0,0,0,0,0,0,0,2.0,1553,165500.0
302,12000,7,1941,1950,0.0,1,2,1,275.0,704.0,4,860,1564,1,7,1,3,234.0,0,0,0,0,0,0,0,2.0,928,174500.0
303,7692,4,1954,1954,0.0,1,4,2,0.0,416.0,3,1204,1204,2,7,0,0,312.0,0,0,0,0,0,0,0,1.0,1512,100000.0
304,14267,6,1958,1958,108.0,1,2,1,923.0,1329.0,2,1329,1329,3,7,0,0,312.0,0,0,0,0,1,0,0,2.0,3,172000.0
305,9675,5,1975,1975,0.0,1,2,1,330.0,864.0,2,879,879,2,7,0,0,440.0,0,0,0,0,1,0,0,1.0,2140,120000.0
306,8400,4,1950,1950,0.0,0,2,1,0.0,721.0,3,841,841,2,7,0,0,294.0,0,0,0,0,0,0,0,1.0,553,82000.0
307,7500,6,1947,1950,0.0,1,2,1,0.0,784.0,4,900,1312,2,7,0,0,649.0,0,0,0,0,0,0,0,2.0,2594,127000.0
308,9600,6,1917,1950,0.0,1,3,1,319.0,735.0,1,1134,2058,2,7,1,3,396.0,0,0,0,0,0,0,0,2.0,1314,129500.0
309,5814,8,1984,1984,0.0,2,3,2,1036.0,1220.0,3,1360,1360,3,7,1,4,565.0,0,0,0,1,0,0,0,2.0,366,187500.0
310,14860,8,2002,2003,240.0,2,4,3,1538.0,1778.0,4,1786,1786,3,7,1,3,715.0,0,0,0,0,1,0,0,3.0,1462,300000.0
311,14803,6,1971,1971,252.0,1,2,1,416.0,825.0,3,1097,1993,2,7,1,3,495.0,0,0,0,0,0,0,0,3.0,2541,190000.0
312,7550,4,1920,1950,0.0,0,2,1,0.0,951.0,1,986,1362,2,7,0,0,280.0,0,0,0,0,0,0,0,2.0,2088,96000.0
313,8125,7,2006,2007,100.0,2,3,1,812.0,1092.0,4,1112,1550,3,7,0,0,438.0,0,0,0,0,0,0,0,3.0,527,241000.0
314,13673,5,1962,1962,0.0,1,2,1,0.0,1140.0,2,1696,1696,2,5,1,2,349.0,0,0,0,0,0,0,0,2.0,1824,143900.0
315,1533,4,1970,1970,0.0,1,2,1,408.0,546.0,2,546,1092,2,7,0,0,286.0,0,0,0,0,0,0,0,2.0,2918,87550.0
316,7658,9,2005,2005,412.0,3,4,1,456.0,1752.0,4,1752,1752,4,7,1,3,576.0,0,0,1,0,1,0,0,3.0,49,319900.0
317,12292,9,2006,2006,184.0,2,4,3,205.0,1094.0,4,1102,2473,3,7,1,3,675.0,1,0,0,1,1,0,1,3.0,2332,356383.0
318,11923,9,2007,2007,0.0,2,4,1,0.0,1800.0,4,1800,1800,4,7,0,0,702.0,0,0,0,0,0,0,0,2.0,826,239000.0
319,10010,7,1993,1994,320.0,2,3,2,228.0,1080.0,4,1108,2197,3,7,1,3,783.0,0,1,0,0,1,0,0,4.0,1108,287500.0
320,12358,5,1941,1950,0.0,1,2,1,360.0,720.0,2,854,1382,2,7,0,0,660.0,0,0,0,0,0,0,0,2.0,2041,128500.0
321,8577,7,2004,2004,0.0,2,3,1,0.0,847.0,4,847,1733,3,7,1,3,433.0,0,0,0,0,0,0,0,3.0,57,185088.0
322,8640,7,2008,2008,0.0,2,3,1,0.0,1402.0,4,1402,1402,3,7,0,0,625.0,0,0,0,0,1,0,0,2.0,520,229800.0
323,10447,5,1984,1984,0.0,1,2,1,516.0,864.0,2,887,887,2,7,0,0,288.0,0,0,0,0,0,0,0,2.0,2305,124500.0
324,9600,5,1968,1968,0.0,1,2,1,758.0,1051.0,3,1051,1051,2,7,0,0,504.0,0,0,0,0,0,0,0,2.0,2533,142000.0
325,4899,6,1920,1950,0.0,1,2,1,305.0,755.0,4,755,1510,2,7,0,0,216.0,1,0,0,0,0,0,0,1.0,2852,149000.0
326,9246,5,1973,1973,564.0,1,2,1,0.0,1656.0,2,1656,1656,2,7,0,0,506.0,0,0,0,0,0,0,0,2.0,1198,135000.0
327,4928,6,1976,1976,0.0,1,3,1,120.0,1078.0,2,958,958,2,7,1,2,440.0,0,0,0,0,0,0,0,2.0,1681,128000.0
328,12692,8,1992,1993,0.0,2,3,1,1231.0,3200.0,4,3228,3228,3,7,1,3,546.0,0,1,0,0,1,1,0,4.0,1773,430000.0
329,7476,5,1968,1968,0.0,1,2,1,812.0,1040.0,2,1040,1040,2,7,0,0,686.0,0,0,0,0,0,0,0,3.0,1825,145000.0
330,5362,5,1910,2003,0.0,1,2,1,0.0,661.0,4,661,1250,2,7,1,3,552.0,0,0,0,0,0,0,0,2.0,2208,139000.0
331,12090,6,1984,2003,74.0,1,3,1,0.0,585.0,4,1140,1868,2,7,1,2,477.0,0,0,0,0,1,0,0,4.0,1646,178000.0
332,12539,10,2005,2006,468.0,3,4,3,1082.0,1620.0,4,1632,2790,4,7,1,4,1150.0,0,0,1,0,1,0,0,4.0,1060,460000.0
333,11888,6,1916,1994,0.0,1,2,1,0.0,844.0,3,1445,2134,3,7,0,0,441.0,0,0,0,0,0,0,0,2.0,748,214500.0
334,7082,5,1916,1995,0.0,1,2,2,0.0,686.0,3,948,1928,2,7,0,0,0.0,0,0,0,0,0,0,0,2.0,2846,160000.0
335,8755,7,1999,1999,298.0,2,3,1,772.0,992.0,4,1022,2060,3,7,1,2,390.0,0,0,0,0,0,0,0,4.0,493,214000.0
336,4080,6,1935,1998,0.0,1,2,1,0.0,901.0,3,861,1378,3,7,0,0,162.0,0,0,0,0,0,0,0,1.0,694,128900.0
337,32463,4,1961,1975,149.0,1,2,2,1159.0,1249.0,4,1622,1622,2,7,1,2,1356.0,0,0,0,0,0,0,0,2.0,2283,168000.0
338,12217,8,2007,2007,0.0,2,4,2,745.0,955.0,4,955,1880,4,7,1,3,880.0,0,0,0,0,1,0,1,4.0,1800,310013.0
339,3696,8,1986,1986,0.0,2,3,1,0.0,1074.0,4,1088,1088,3,7,0,0,461.0,0,0,0,1,0,0,0,2.0,1632,170000.0
340,7560,5,1959,1959,0.0,1,2,1,369.0,1040.0,2,1040,1040,2,7,0,0,286.0,0,0,0,0,0,1,0,1.0,2624,133700.0
341,10592,6,1923,1996,0.0,1,2,1,0.0,602.0,2,900,1502,3,7,2,2,180.0,0,0,0,0,1,0,0,2.0,2197,165000.0
342,1680,6,1971,1971,604.0,1,2,1,358.0,483.0,2,483,987,2,7,0,0,264.0,0,0,0,0,0,0,0,2.0,1045,89500.0
343,10382,6,1958,1958,105.0,1,2,3,513.0,588.0,2,1095,1095,2,7,0,0,264.0,0,0,0,0,1,0,0,2.0,2549,140000.0
344,2522,7,2004,2004,50.0,2,3,1,0.0,970.0,4,970,1709,3,3,0,0,380.0,0,0,0,0,0,0,0,2.0,2829,134000.0
345,9370,6,1992,1993,0.0,2,3,1,758.0,836.0,4,844,1731,3,7,0,0,462.0,0,0,0,0,0,0,0,4.0,2480,248500.0
346,10246,4,1965,2001,0.0,1,2,2,648.0,648.0,4,960,960,2,7,0,0,364.0,0,0,0,0,0,0,0,2.0,2724,145000.0
347,11475,6,1975,1975,0.0,1,3,1,550.0,713.0,2,811,1552,2,7,1,2,434.0,0,0,0,0,0,0,0,4.0,2352,179900.0
348,9986,8,2006,2007,428.0,2,4,2,0.0,1795.0,4,1795,1795,3,7,1,3,895.0,0,0,0,0,0,0,1,2.0,1783,147000.0
349,10475,5,1991,1991,0.0,1,3,1,458.0,624.0,3,624,1274,2,7,0,0,576.0,0,0,0,0,0,0,0,2.0,338,136000.0
350,6000,6,1940,1950,0.0,1,2,1,264.0,572.0,4,848,1196,2,7,2,3,576.0,0,0,0,0,0,0,0,3.0,196,128000.0
351,4280,4,1946,2001,0.0,1,1,1,0.0,560.0,4,704,704,1,7,0,0,220.0,0,0,0,0,0,0,0,2.0,762,88750.0
352,10895,5,1955,1955,0.0,1,2,1,648.0,972.0,2,972,972,2,7,0,0,305.0,0,0,0,0,0,0,0,1.0,151,122500.0
353,17503,6,1948,1950,0.0,1,2,1,0.0,912.0,2,912,1458,2,7,1,3,330.0,0,0,0,0,0,0,0,2.0,158,97500.0
354,9723,6,1963,1963,332.0,1,2,1,0.0,1008.0,2,1008,1008,2,7,0,0,430.0,0,0,0,0,1,0,0,1.0,2572,135000.0
