,Id,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch SF,Screen Porch SF,Pool QC,Fence,Misc Val,Mo Sold,SalePrice,>4000SF,MS Zoning_C (all),MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Alley_Grvl,Alley_Pave,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Utilities_NoSeWa,Utilities_NoSewr,Lot Config_NotCulDSac,Land Slope_Mod,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_notTwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Not,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_ImStucc,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Garage Type_Out,Misc Feature_Elev,Misc Feature_Gar2,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD ,finished_Unf
26,86,532376160,20,65.0,8450,5,8,1965,2009,0.0,1,3,2,2,2,1,6,553.0,4,117.0,224.0,894.0,4,1,4.0,894,0,0,894,1.0,0.0,1,0,3,1,2,5,7,1,3,1973.0,1,336.0,2,2,416,144,0,0,0,0,2,0,4,138500.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,1534,909277040,50,0.0,11700,5,6,1937,1995,0.0,1,2,2,2,2,1,4,606.0,1,0.0,336.0,942.0,4,1,4.0,1265,673,0,1938,0.0,0.0,2,0,4,1,3,7,5,1,3,1937.0,1,240.0,2,2,0,40,0,0,0,0,5,0,7,198000.0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,2243,911103060,190,75.0,8250,5,6,1895,2006,0.0,1,3,2,2,2,1,1,0.0,1,0.0,957.0,957.0,1,0,4.0,1034,957,0,1991,0.0,0.0,2,0,4,2,2,9,7,0,0,1949.48,0,0.0,0,0,0,0,133,0,0,0,5,0,6,119600.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,1957,535450190,50,60.0,8064,5,7,1949,2006,0.0,1,3,2,2,2,2,1,0.0,1,0.0,672.0,672.0,4,1,4.0,672,252,0,924,0.0,0.0,1,0,3,1,2,6,7,1,-1,2003.0,1,576.0,2,2,0,0,0,0,0,0,2,2000,7,122900.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30,380,527355150,20,80.0,9600,8,5,1981,1981,0.0,2,2,4,3,2,1,5,1104.0,1,0.0,1420.0,2524.0,2,1,4.0,2524,0,0,2524,1.0,0.0,2,1,4,1,3,9,7,1,3,1981.0,3,542.0,2,2,474,120,0,0,0,0,2,0,7,278000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,2860,909276010,70,0.0,11435,8,7,1929,1950,0.0,1,2,4,3,2,1,1,0.0,1,0.0,792.0,792.0,1,1,4.0,792,725,0,1517,0.0,0.0,1,0,3,1,3,7,7,2,3,1931.0,1,400.0,2,2,0,0,0,0,0,0,5,0,6,230000.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,2517,533250130,120,30.0,9549,8,5,1995,1996,0.0,2,3,4,3,3,2,2,437.0,6,1057.0,0.0,1494.0,4,1,4.0,1494,0,0,1494,1.0,0.0,1,1,2,1,4,6,7,1,3,1995.0,3,481.0,2,2,0,30,0,0,216,0,5,0,4,270000.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,1933,535302070,20,60.0,10950,6,6,1952,1952,0.0,1,2,2,2,2,1,5,441.0,1,0.0,507.0,948.0,2,1,4.0,948,0,0,948,0.0,0.0,1,0,2,1,2,5,7,0,0,1952.0,1,410.0,2,0,0,48,0,0,0,0,5,0,4,125000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,820,906340110,20,79.0,10637,8,5,2007,2008,336.0,2,2,4,4,2,3,6,1288.0,1,0.0,417.0,1705.0,4,1,4.0,1718,0,0,1718,1.0,0.0,2,0,3,1,3,7,7,1,3,2007.0,2,826.0,2,2,208,44,0,0,0,0,5,0,9,297000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,675,535426150,20,80.0,9000,6,6,1958,1958,82.0,1,2,2,3,2,3,1,0.0,1,0.0,160.0,160.0,1,1,4.0,1142,0,0,1142,0.0,0.0,1,0,2,1,2,5,7,1,3,1958.0,2,384.0,2,2,0,28,64,0,0,0,5,0,4,113500.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,2910,923225240,160,41.0,2665,5,6,1977,1977,0.0,1,2,4,2,2,1,5,548.0,3,173.0,36.0,757.0,4,1,4.0,925,550,0,1475,0.0,0.0,2,0,4,1,2,6,7,1,2,1977.0,2,336.0,2,2,104,26,0,0,0,0,5,0,7,127000.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37,21,527358140,20,105.0,11751,6,6,1977,1977,480.0,1,2,2,3,2,1,4,705.0,1,0.0,1139.0,1844.0,4,1,4.0,1844,0,0,1844,0.0,0.0,2,0,3,1,2,7,7,1,2,1977.0,2,546.0,2,2,0,122,0,0,0,0,2,0,1,190000.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1873,534177210,20,80.0,9600,7,6,1973,1973,320.0,1,2,2,2,2,1,5,916.0,1,0.0,326.0,1242.0,1,1,4.0,1242,0,0,1242,0.0,0.0,1,1,3,1,2,6,7,1,2,1973.0,1,528.0,2,2,0,0,0,0,0,0,5,0,9,175500.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,2125,907135050,20,60.0,8428,5,7,1994,1994,0.0,1,3,4,3,3,1,6,420.0,1,0.0,570.0,990.0,4,1,4.0,990,0,0,990,1.0,0.0,1,0,3,1,2,5,7,0,0,1995.0,1,384.0,2,2,256,0,0,0,0,0,5,0,7,146000.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,1489,908102260,20,75.0,9937,5,6,1965,1965,0.0,2,2,2,2,2,1,4,830.0,2,290.0,136.0,1256.0,3,1,4.0,1256,0,0,1256,1.0,0.0,1,1,3,1,2,6,7,0,0,1965.0,3,276.0,2,2,736,68,0,0,0,0,5,0,6,147500.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41,2383,528110050,20,107.0,13891,10,5,2006,2006,0.0,3,2,4,4,3,3,6,1386.0,1,0.0,690.0,2076.0,4,1,4.0,2076,0,0,2076,1.0,0.0,2,1,2,1,4,7,7,1,3,2006.0,3,850.0,2,2,216,229,0,0,0,0,5,0,9,465000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,983,923275040,85,0.0,9101,5,6,1978,1978,104.0,1,3,4,3,2,2,6,1097.0,1,0.0,0.0,1097.0,4,1,4.0,1110,0,0,1110,1.0,0.0,1,0,1,1,3,4,7,1,2,1978.0,3,602.0,2,2,303,30,0,0,0,0,5,0,7,165500.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43,1325,902406090,50,81.0,12150,5,5,1954,1954,335.0,1,2,1,2,2,1,1,0.0,1,0.0,1050.0,1050.0,4,0,2.0,1050,745,0,1795,0.0,0.0,2,0,4,1,2,7,7,0,0,1954.0,1,352.0,1,2,0,0,0,0,0,0,5,0,11,131500.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44,1378,905102170,20,70.0,11200,5,5,1965,1965,0.0,1,2,2,2,2,1,3,906.0,1,0.0,134.0,1040.0,4,1,4.0,1040,0,0,1040,1.0,0.0,1,0,3,1,2,5,7,0,0,1965.0,1,384.0,2,2,0,0,0,0,0,0,5,0,2,129500.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,1537,909281110,70,100.0,9670,8,6,1935,1950,40.0,1,2,4,2,1,1,2,210.0,1,0.0,398.0,608.0,2,1,4.0,983,890,0,1873,0.0,0.0,1,1,4,1,2,9,7,2,3,1935.0,3,786.0,1,2,0,0,207,0,0,0,5,0,6,257076.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,905,909101140,50,60.0,10998,5,5,1941,1960,0.0,1,2,2,2,2,1,2,408.0,4,420.0,156.0,984.0,4,1,4.0,984,620,0,1604,0.0,0.0,2,0,3,1,2,6,5,0,0,1977.0,1,660.0,2,2,0,68,0,0,0,0,5,0,7,117000.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,1532,909275050,70,60.0,7200,7,6,1931,2000,0.0,1,1,1,3,2,1,1,0.0,1,0.0,776.0,776.0,2,1,4.0,851,651,0,1502,0.0,0.0,1,1,3,1,2,6,7,1,3,1931.0,2,270.0,2,1,0,0,112,0,0,0,2,0,2,149000.0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48,132,534475100,20,80.0,9920,5,5,1954,1954,110.0,1,2,2,2,2,1,3,354.0,2,290.0,412.0,1056.0,2,1,4.0,1063,0,0,1063,1.0,0.0,1,0,3,1,2,6,7,0,0,1954.0,2,280.0,2,2,0,0,164,0,0,0,2,0,2,128000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,1078,528188090,160,36.0,2448,7,5,2003,2004,106.0,2,2,4,3,2,1,1,0.0,1,0.0,764.0,764.0,4,1,4.0,764,862,0,1626,0.0,0.0,2,1,2,1,3,6,7,0,0,2003.0,2,474.0,2,2,0,27,0,0,0,0,5,0,10,155000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,2511,533221080,160,0.0,2998,6,5,2000,2000,513.0,2,2,4,3,2,1,6,353.0,1,0.0,403.0,756.0,4,1,4.0,768,756,0,1524,0.0,0.0,2,1,2,1,3,4,7,0,0,2000.0,1,440.0,2,2,0,32,0,0,0,0,5,0,6,166000.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,912,909250220,50,65.0,7804,4,3,1928,1950,0.0,1,2,1,2,2,1,4,622.0,1,0.0,500.0,1122.0,2,1,4.0,1328,653,0,1981,1.0,0.0,2,0,4,1,3,7,5,2,2,1981.0,1,576.0,2,2,431,44,0,0,0,0,2,0,12,135000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,2351,527356020,60,80.0,16692,7,5,1978,1978,184.0,1,2,2,3,2,1,4,790.0,2,469.0,133.0,1392.0,2,1,4.0,1392,1392,0,2784,1.0,0.0,3,1,5,1,3,12,7,2,2,1978.0,2,564.0,2,2,0,112,0,0,440,1,2,2000,7,250000.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
53,330,923226250,160,21.0,1476,4,7,1970,1970,0.0,1,2,2,2,2,1,6,176.0,1,0.0,370.0,546.0,4,1,4.0,546,546,0,1092,0.0,0.0,1,1,3,1,2,5,7,0,0,1973.4117647058827,0,0.0,0,2,200,26,0,0,0,0,5,0,3,76000.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,2586,535305120,20,75.0,10170,6,6,1951,1951,522.0,1,2,2,2,2,1,1,0.0,1,0.0,216.0,216.0,2,1,4.0,1575,0,0,1575,0.0,0.0,1,1,2,1,3,5,7,1,3,1951.0,1,400.0,2,2,0,0,0,0,0,0,5,0,6,155000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,224,905106140,60,80.0,9364,6,7,1969,1969,143.0,1,2,2,2,2,1,5,371.0,1,0.0,292.0,663.0,2,1,4.0,663,689,0,1352,0.0,0.0,1,1,4,1,2,7,7,0,0,1969.0,3,299.0,2,2,379,36,0,0,0,0,2,0,3,158000.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
